MSSV,Student_Profile,Current_Semester,GPA_Cumulative,Total_Credits,Credits_Completed,Credits_Remaining,Completion_Rate,Average_Credits_Per_Semester,Remaining_To_OJT,Failed_Courses,Retake_Count,Missing_Prerequisite_Courses,Academic_Warning_Count,Suspension_Count,Planned_OJT_Semester,Risk_Score,Risk_Level,OJT_Delay_Risk,OJT_Eligible,OJT_Readiness,AI_Recommendation
SE1804172,LateStarter,1,7.15,120,15,105,12.5,15.0,85,4,3,0,1,0,5,9,Medium,0,False,24.5,Complete at least 85 more credits. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804173,Critical,6,3.93,120,76,44,63.33,12.67,24,6,5,3,2,1,7,21,High,1,False,14.0,Complete at least 24 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804174,Good,3,8.45,120,54,66,45.0,18.0,46,0,1,1,0,0,5,6,Medium,0,False,59.0,Complete at least 46 more credits. Complete all prerequisite courses.
SE1804175,Good,6,8.37,120,100,20,83.33,16.67,0,1,1,0,0,0,6,2,Low,0,True,85.0,Retake failed courses as soon as possible.
SE1804176,Good,7,7.66,120,118,2,98.33,16.86,0,0,0,0,0,0,8,0,Low,0,True,99.0,You are ready for OJT.
SE1804177,Recovery,5,5.83,120,83,37,69.17,16.6,17,2,4,0,0,0,7,8,Medium,0,False,67.5,Complete at least 17 more credits. Retake failed courses as soon as possible.
SE1804178,Excellent,8,8.65,120,119,1,99.17,14.88,0,0,0,0,0,0,8,0,Low,0,True,99.5,You are ready for OJT.
SE1804179,Good,5,8.49,120,99,21,82.5,19.8,1,0,2,1,0,0,6,4,Low,0,False,79.5,Complete at least 1 more credits. Complete all prerequisite courses.
SE1804180,Excellent,3,8.58,120,64,56,53.33,21.33,36,0,0,0,0,0,6,3,Low,0,False,72.0,Complete at least 36 more credits.
SE1804181,AtRisk,3,5.56,120,38,82,31.67,12.67,62,3,3,3,2,1,6,19,High,1,False,8.0,Complete at least 62 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804182,Average,5,6.24,120,80,40,66.67,16.0,20,1,2,1,0,0,6,7,Medium,0,False,67.0,Complete at least 20 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804183,Good,5,7.08,120,98,22,81.67,19.6,2,1,0,0,0,0,7,2,Low,0,False,86.0,Complete at least 2 more credits. Retake failed courses as soon as possible.
SE1804184,Good,4,7.01,120,68,52,56.67,17.0,32,0,0,1,0,0,6,5,Low,0,False,68.0,Complete at least 32 more credits. Complete all prerequisite courses.
SE1804185,AtRisk,3,5.36,120,45,75,37.5,15.0,55,4,6,3,1,1,6,19,High,1,False,7.5,Complete at least 55 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804186,Good,4,7.03,120,82,38,68.33,20.5,18,0,1,1,0,0,6,5,Low,0,False,73.0,Complete at least 18 more credits. Complete all prerequisite courses.
SE1804187,Average,2,6.96,120,38,82,31.67,19.0,62,1,4,2,1,0,5,12,High,1,False,31.0,Complete at least 62 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804188,LateStarter,2,6.87,120,23,97,19.17,11.5,77,3,4,0,1,0,5,10,Medium,0,False,29.5,Complete at least 77 more credits. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804189,Good,3,7.03,120,53,67,44.17,17.67,47,0,1,0,0,0,6,4,Low,0,False,64.5,Complete at least 47 more credits.
SE1804190,Good,5,8.02,120,95,25,79.17,19.0,5,1,2,1,0,0,6,5,Low,0,False,74.5,Complete at least 5 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804191,Average,6,6.77,120,97,23,80.83,16.17,3,3,2,0,1,0,7,7,Medium,0,False,70.5,Complete at least 3 more credits. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804192,Excellent,4,9.95,120,73,47,60.83,18.25,27,0,0,0,0,0,6,2,Low,0,False,76.5,Complete at least 27 more credits.
SE1804193,Good,5,7.96,120,97,23,80.83,19.4,3,0,1,1,0,0,6,4,Low,0,False,80.5,Complete at least 3 more credits. Complete all prerequisite courses.
SE1804194,Average,6,6.86,120,99,21,82.5,16.5,1,2,2,1,1,0,6,8,Medium,0,False,68.5,Complete at least 1 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804195,AtRisk,4,5.71,120,68,52,56.67,17.0,32,3,5,2,2,0,5,17,High,1,False,33.0,Complete at least 32 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804196,Average,3,6.34,120,57,63,47.5,19.0,43,3,3,1,0,0,6,10,Medium,0,False,47.5,Complete at least 43 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804197,Average,6,6.5,120,92,28,76.67,15.33,8,3,4,0,1,0,7,8,Medium,0,False,64.0,Complete at least 8 more credits. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804198,Average,3,6.57,120,48,72,40.0,16.0,52,2,1,1,0,0,5,8,Medium,0,False,50.0,Complete at least 52 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804199,Good,5,8.27,120,95,25,79.17,19.0,5,0,1,0,0,0,7,2,Low,0,False,85.5,Complete at least 5 more credits.
SE1804200,Average,4,6.42,120,72,48,60.0,18.0,28,1,1,2,0,0,6,8,Medium,0,False,59.0,Complete at least 28 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804201,Good,6,7.19,120,109,11,90.83,18.17,0,0,0,1,0,0,6,2,Low,0,False,88.5,Complete all prerequisite courses.
SE1804202,Average,4,6.74,120,74,46,61.67,18.5,26,2,1,0,1,0,5,7,Medium,0,False,64.0,Complete at least 26 more credits. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804203,AtRisk,5,5.65,120,81,39,67.5,16.2,19,4,3,3,2,1,7,18,High,1,False,26.5,Complete at least 19 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804204,Average,4,6.82,120,63,57,52.5,15.75,37,2,1,1,1,0,5,10,Medium,0,False,52.5,Complete at least 37 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804205,Good,4,8.42,120,68,52,56.67,17.0,32,0,1,1,0,0,6,6,Medium,0,False,66.0,Complete at least 32 more credits. Complete all prerequisite courses.
SE1804206,Excellent,6,9.43,120,114,6,95.0,19.0,0,0,0,0,0,0,7,0,Low,0,True,97.0,You are ready for OJT.
SE1804207,LateStarter,3,6.46,120,43,77,35.83,14.33,57,4,4,1,1,0,6,12,High,1,False,30.5,Complete at least 57 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804208,Good,6,8.12,120,106,14,88.33,17.67,0,0,0,1,0,0,6,2,Low,0,False,87.0,Complete all prerequisite courses.
SE1804209,AtRisk,8,5.03,120,110,10,91.67,13.75,0,3,3,3,2,0,8,14,High,1,False,52.0,Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804210,Average,5,6.13,120,84,36,70.0,16.8,16,2,4,2,1,0,6,11,High,1,False,51.0,Complete at least 16 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804211,Recovery,5,6.79,120,80,40,66.67,16.0,20,2,3,0,0,0,7,6,Medium,0,False,68.0,Complete at least 20 more credits. Retake failed courses as soon as possible.
SE1804212,AtRisk,4,5.78,120,55,65,45.83,13.75,45,4,6,3,2,1,5,20,High,1,False,7.5,Complete at least 45 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804213,Average,6,6.95,120,101,19,84.17,16.83,0,1,3,0,0,0,7,4,Low,0,True,81.5,Retake failed courses as soon as possible.
SE1804214,AtRisk,4,5.22,120,65,55,54.17,16.25,35,4,5,1,2,1,5,18,High,1,False,26.5,Complete at least 35 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804215,Average,3,6.99,120,54,66,45.0,18.0,46,1,4,0,1,0,5,9,Medium,0,False,51.0,Complete at least 46 more credits. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804216,Critical,5,4.7,120,65,55,54.17,13.0,35,6,7,2,2,2,6,23,High,1,False,2.5,Complete at least 35 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804217,Good,5,7.79,120,95,25,79.17,19.0,5,0,0,0,0,0,6,1,Low,0,False,87.5,Complete at least 5 more credits.
SE1804218,Average,3,6.75,120,56,64,46.67,18.67,44,2,1,0,0,0,6,6,Medium,0,False,60.0,Complete at least 44 more credits. Retake failed courses as soon as possible.
SE1804219,Good,6,7.64,120,111,9,92.5,18.5,0,0,1,1,0,0,6,3,Low,0,False,87.5,Complete all prerequisite courses.
SE1804220,Average,5,6.63,120,83,37,69.17,16.6,17,1,2,2,1,0,7,10,Medium,0,False,57.5,Complete at least 17 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804221,Excellent,2,8.66,120,38,82,31.67,19.0,62,0,0,0,0,0,6,3,Low,0,False,59.0,Complete at least 62 more credits.
SE1804222,Excellent,2,8.72,120,48,72,40.0,24.0,52,0,0,0,0,0,6,3,Low,0,False,64.0,Complete at least 52 more credits.
SE1804223,Average,5,6.25,120,86,34,71.67,17.2,14,3,3,0,0,0,7,6,Medium,0,False,68.0,Complete at least 14 more credits. Retake failed courses as soon as possible.
SE1804224,Critical,5,4.82,120,64,56,53.33,12.8,36,6,7,3,2,2,7,24,High,1,False,0.0,Complete at least 36 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804225,Good,5,7.94,120,93,27,77.5,18.6,7,0,2,0,0,0,7,2,Low,0,False,82.5,Complete at least 7 more credits.
SE1804226,Average,2,6.78,120,37,83,30.83,18.5,63,3,2,0,1,0,6,9,Medium,0,False,40.5,Complete at least 63 more credits. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804227,Excellent,6,9.03,120,107,13,89.17,17.83,0,0,0,0,0,0,6,0,Low,0,True,93.5,You are ready for OJT.
SE1804228,Average,2,6.94,120,41,79,34.17,20.5,59,2,4,2,0,0,5,10,Medium,0,False,34.5,Complete at least 59 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804229,AtRisk,6,5.96,120,96,24,80.0,16.0,4,3,6,2,2,1,7,17,High,1,False,37.0,Complete at least 4 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804230,Recovery,2,6.09,120,35,85,29.17,17.5,65,2,4,0,1,0,6,9,Medium,0,False,38.5,Complete at least 65 more credits. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804231,Good,5,7.15,120,93,27,77.5,18.6,7,1,0,0,0,0,6,2,Low,0,False,83.5,Complete at least 7 more credits. Retake failed courses as soon as possible.
SE1804232,Good,3,8.05,120,50,70,41.67,16.67,50,1,0,0,0,0,5,4,Low,0,False,62.0,Complete at least 50 more credits. Retake failed courses as soon as possible.
SE1804233,AtRisk,3,5.06,120,50,70,41.67,16.67,50,3,6,2,2,0,6,17,High,1,False,22.0,Complete at least 50 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804234,Average,3,6.35,120,45,75,37.5,15.0,55,1,2,1,0,0,5,8,Medium,0,False,49.5,Complete at least 55 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804235,Excellent,2,8.98,120,40,80,33.33,20.0,60,0,0,0,0,0,5,3,Low,0,False,60.0,Complete at least 60 more credits.
SE1804236,Average,5,6.72,120,82,38,68.33,16.4,18,3,4,1,0,0,7,9,Medium,0,False,58.0,Complete at least 18 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804237,Good,7,8.19,120,111,9,92.5,15.86,0,0,0,0,0,0,8,0,Low,0,True,95.5,You are ready for OJT.
SE1804238,Average,3,6.59,120,57,63,47.5,19.0,43,3,1,0,0,0,6,7,Medium,0,False,57.5,Complete at least 43 more credits. Retake failed courses as soon as possible.
SE1804239,Average,4,6.08,120,65,55,54.17,16.25,35,1,3,0,0,0,5,7,Medium,0,False,63.5,Complete at least 35 more credits. Retake failed courses as soon as possible.
SE1804240,Good,4,7.4,120,79,41,65.83,19.75,21,1,1,0,0,0,5,4,Low,0,False,74.5,Complete at least 21 more credits. Retake failed courses as soon as possible.
SE1804241,LateStarter,3,6.54,120,36,84,30.0,12.0,64,3,5,0,0,0,5,9,Medium,0,False,39.0,Complete at least 64 more credits. Retake failed courses as soon as possible.
SE1804242,LateStarter,4,6.28,120,65,55,54.17,16.25,35,4,3,0,0,0,6,8,Medium,0,False,54.5,Complete at least 35 more credits. Retake failed courses as soon as possible.
SE1804243,Excellent,7,9.22,120,115,5,95.83,16.43,0,0,0,0,0,0,8,0,Low,0,True,97.5,You are ready for OJT.
SE1804244,Excellent,3,9.87,120,59,61,49.17,19.67,41,0,0,0,0,0,5,3,Low,0,False,69.5,Complete at least 41 more credits.
SE1804245,AtRisk,3,5.31,120,49,71,40.83,16.33,51,4,3,2,2,1,5,18,High,1,False,16.5,Complete at least 51 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804246,AtRisk,5,5.33,120,76,44,63.33,15.2,24,3,4,2,2,0,6,15,High,1,False,39.0,Complete at least 24 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804247,Good,5,8.18,120,94,26,78.33,18.8,6,0,1,0,0,0,7,2,Low,0,False,85.0,Complete at least 6 more credits.
SE1804248,Good,4,7.83,120,74,46,61.67,18.5,26,1,2,1,0,0,6,6,Medium,0,False,64.0,Complete at least 26 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804249,Good,3,8.34,120,64,56,53.33,21.33,36,1,2,0,0,0,6,5,Low,0,False,65.0,Complete at least 36 more credits. Retake failed courses as soon as possible.
SE1804250,Average,5,6.52,120,81,39,67.5,16.2,19,3,3,0,0,0,6,7,Medium,0,False,65.5,Complete at least 19 more credits. Retake failed courses as soon as possible.
SE1804251,Good,5,7.98,120,100,20,83.33,20.0,0,0,1,1,0,0,7,3,Low,0,False,82.0,Complete all prerequisite courses.
SE1804252,Good,2,8.08,120,44,76,36.67,22.0,56,0,1,0,0,0,6,4,Low,0,False,60.0,Complete at least 56 more credits.
SE1804253,Average,2,6.65,120,30,90,25.0,15.0,70,2,1,1,0,0,6,8,Medium,0,False,41.0,Complete at least 70 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804254,Average,3,6.92,120,54,66,45.0,18.0,46,3,4,1,1,0,5,12,High,1,False,39.0,Complete at least 46 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804255,Good,2,7.68,120,35,85,29.17,17.5,65,1,0,0,0,0,5,4,Low,0,False,54.5,Complete at least 65 more credits. Retake failed courses as soon as possible.
SE1804256,Excellent,6,9.19,120,106,14,88.33,17.67,0,0,0,0,0,0,6,0,Low,0,True,93.0,You are ready for OJT.
SE1804257,Average,8,6.36,120,114,6,95.0,14.25,0,1,4,1,1,0,8,8,Medium,0,False,75.0,Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804258,Average,4,6.68,120,65,55,54.17,16.25,35,1,2,1,0,0,5,8,Medium,0,False,59.5,Complete at least 35 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804259,Excellent,5,9.69,120,93,27,77.5,18.6,7,0,0,0,0,0,7,1,Low,0,False,86.5,Complete at least 7 more credits.
SE1804260,Average,3,6.94,120,52,68,43.33,17.33,48,2,1,2,0,0,5,9,Medium,0,False,46.0,Complete at least 48 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804261,Good,5,7.4,120,92,28,76.67,18.4,8,1,2,1,0,0,6,5,Low,0,False,73.0,Complete at least 8 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804262,Average,3,6.75,120,57,63,47.5,19.0,43,1,1,2,0,0,5,9,Medium,0,False,51.5,Complete at least 43 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible.
SE1804263,AtRisk,6,5.53,120,86,34,71.67,14.33,14,4,6,3,1,0,7,15,High,1,False,36.0,Complete at least 14 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804264,Critical,3,3.57,120,38,82,31.67,12.67,62,8,6,3,2,1,6,22,High,1,False,0.0,Complete at least 62 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804265,Recovery,5,6.68,120,87,33,72.5,17.4,13,1,3,0,1,0,7,7,Medium,0,False,69.5,Complete at least 13 more credits. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804266,AtRisk,4,5.41,120,68,52,56.67,17.0,32,4,5,3,2,0,6,18,High,1,False,24.0,Complete at least 32 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804267,Critical,2,4.66,120,21,99,17.5,10.5,79,8,8,2,2,1,5,21,High,1,False,0.0,Complete at least 79 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804268,Good,6,7.54,120,112,8,93.33,18.67,0,0,1,1,0,0,7,3,Low,0,False,88.0,Complete all prerequisite courses.
SE1804269,AtRisk,6,5.9,120,97,23,80.83,16.17,3,3,4,3,2,0,6,15,High,1,False,43.5,Complete at least 3 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804270,LateStarter,5,6.64,120,88,32,73.33,17.6,12,4,4,2,1,0,6,11,High,1,False,47.0,Complete at least 12 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804271,LateStarter,5,6.48,120,79,41,65.83,15.8,21,2,4,2,1,0,7,11,High,1,False,48.5,Complete at least 21 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804272,Critical,4,4.34,120,47,73,39.17,11.75,53,8,7,4,2,2,6,24,High,1,False,0.0,Complete at least 53 more credits. Complete all prerequisite courses. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
SE1804273,Average,5,6.05,120,90,30,75.0,18.0,10,3,2,0,1,0,6,7,Medium,0,False,67.0,Complete at least 10 more credits. Retake failed courses as soon as possible. Improve GPA to remove academic warning.
